date,year,month,day,weekday,weekday_name,is_weekend,is_holiday,holiday_name,holiday_multiplier,monthly_weight,weekday_weight,attendance,season,is_school_break,temperature,is_rainy,has_special_event,day_of_year,week_of_year,is_month_start,is_month_end
2021-07-15,2021,7,15,3,Thursday,False,False,,1.0,0.09768211920529801,0.9655172413793103,55500,summer,True,34.1,0,False,196,28,False,False
2021-07-16,2021,7,16,4,Friday,False,False,,1.0,0.09768211920529801,1.0862068965517242,81302,summer,True,26.1,0,False,197,28,False,False
2021-07-17,2021,7,17,5,Saturday,True,False,,1.0,0.09768211920529801,1.0862068965517242,67027,summer,True,20.9,0,False,198,28,False,False
2021-07-18,2021,7,18,6,Sunday,True,False,,1.0,0.09768211920529801,0.9454022988505747,58150,summer,True,30.6,0,False,199,28,False,False
2021-07-19,2021,7,19,0,Monday,False,False,,1.0,0.09768211920529801,1.0660919540229885,65111,summer,True,35.4,1,False,200,29,False,False
2021-07-20,2021,7,20,1,Tuesday,False,False,,1.0,0.09768211920529801,0.9655172413793103,70085,summer,True,33.7,0,False,201,29,False,False
2021-07-21,2021,7,21,2,Wednesday,False,False,,1.0,0.09768211920529801,0.8850574712643678,67993,summer,True,30.6,1,False,202,29,False,False
2021-07-22,2021,7,22,3,Thursday,False,False,,1.0,0.09768211920529801,0.9655172413793103,67191,summer,True,28.5,1,False,203,29,False,False
2021-07-23,2021,7,23,4,Friday,False,False,,1.0,0.09768211920529801,1.0862068965517242,56263,summer,True,32.4,1,False,204,29,False,False
2021-07-24,2021,7,24,5,Saturday,True,False,,1.0,0.09768211920529801,1.0862068965517242,103203,summer,True,27.1,0,False,205,29,False,False
2021-07-25,2021,7,25,6,Sunday,True,False,,1.0,0.09768211920529801,0.9454022988505747,57447,summer,True,31.4,1,False,206,29,False,True
2021-07-26,2021,7,26,0,Monday,False,False,,1.0,0.09768211920529801,1.0660919540229885,68359,summer,True,31.5,1,False,207,30,False,True
2021-07-27,2021,7,27,1,Tuesday,False,False,,1.0,0.09768211920529801,0.9655172413793103,42020,summer,True,33.2,1,False,208,30,False,True
2021-07-28,2021,7,28,2,Wednesday,False,False,,1.0,0.09768211920529801,0.8850574712643678,64248,summer,True,38.3,1,False,209,30,False,True
2021-07-29,2021,7,29,3,Thursday,False,False,,1.0,0.09768211920529801,0.9655172413793103,69979,summer,True,31.2,0,False,210,30,False,True
2021-07-30,2021,7,30,4,Friday,False,False,,1.0,0.09768211920529801,1.0862068965517242,64167,summer,True,28.5,0,False,211,30,False,True
2021-07-31,2021,7,31,5,Saturday,True,False,,1.0,0.09768211920529801,1.0862068965517242,92668,summer,True,29.9,1,False,212,30,False,True
2021-08-01,2021,8,1,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,76522,summer,True,24.7,0,False,213,30,True,False
2021-08-02,2021,8,2,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,75330,summer,True,27.9,0,False,214,31,True,False
2021-08-03,2021,8,3,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,54869,summer,True,28.8,0,False,215,31,True,False
2021-08-04,2021,8,4,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,58369,summer,True,28.4,1,False,216,31,True,False
2021-08-05,2021,8,5,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,70421,summer,True,30.5,0,False,217,31,True,False
2021-08-06,2021,8,6,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,85656,summer,True,27.5,1,False,218,31,False,False
2021-08-07,2021,8,7,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,74359,summer,True,33.4,1,False,219,31,False,False
2021-08-08,2021,8,8,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,77782,summer,True,30.0,1,False,220,31,False,False
2021-08-09,2021,8,9,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,61905,summer,True,30.0,0,False,221,32,False,False
2021-08-10,2021,8,10,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,69174,summer,True,29.0,1,False,222,32,False,False
2021-08-11,2021,8,11,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,55634,summer,True,30.5,1,False,223,32,False,False
2021-08-12,2021,8,12,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,68346,summer,True,32.5,1,False,224,32,False,False
2021-08-13,2021,8,13,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,70028,summer,True,27.4,0,False,225,32,False,False
2021-08-14,2021,8,14,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,81199,summer,True,28.0,0,False,226,32,False,False
2021-08-15,2021,8,15,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,81958,summer,True,29.1,1,False,227,32,False,False
2021-08-16,2021,8,16,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,78070,summer,True,26.0,0,False,228,33,False,False
2021-08-17,2021,8,17,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,53554,summer,True,27.5,0,False,229,33,False,False
2021-08-18,2021,8,18,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,65497,summer,True,28.6,0,False,230,33,False,False
2021-08-19,2021,8,19,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,71104,summer,True,32.6,1,False,231,33,False,False
2021-08-20,2021,8,20,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,101089,summer,True,30.8,0,False,232,33,False,False
2021-08-21,2021,8,21,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,93089,summer,True,30.6,1,False,233,33,False,False
2021-08-22,2021,8,22,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,77205,summer,True,32.6,0,False,234,33,False,False
2021-08-23,2021,8,23,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,69415,summer,True,29.6,1,False,235,34,False,False
2021-08-24,2021,8,24,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,64390,summer,True,31.2,0,False,236,34,False,False
2021-08-25,2021,8,25,2,Wednesday,False,False,,1.0,0.10099337748344371,0.8850574712643678,56125,summer,True,29.7,0,False,237,34,False,True
2021-08-26,2021,8,26,3,Thursday,False,False,,1.0,0.10099337748344371,0.9655172413793103,38716,summer,True,30.8,0,False,238,34,False,True
2021-08-27,2021,8,27,4,Friday,False,False,,1.0,0.10099337748344371,1.0862068965517242,86185,summer,True,28.3,1,False,239,34,False,True
2021-08-28,2021,8,28,5,Saturday,True,False,,1.0,0.10099337748344371,1.0862068965517242,80216,summer,True,22.7,0,False,240,34,False,True
2021-08-29,2021,8,29,6,Sunday,True,False,,1.0,0.10099337748344371,0.9454022988505747,74280,summer,True,29.6,1,False,241,34,False,True
2021-08-30,2021,8,30,0,Monday,False,False,,1.0,0.10099337748344371,1.0660919540229885,87937,summer,True,34.3,0,False,242,35,False,True
2021-08-31,2021,8,31,1,Tuesday,False,False,,1.0,0.10099337748344371,0.9655172413793103,71717,summer,True,32.8,0,False,243,35,False,True
2021-09-01,2021,9,1,2,Wednesday,False,False,,1.0,0.057947019867549666,0.8850574712643678,40280,autumn,False,27.9,0,False,244,35,True,False
2021-09-02,2021,9,2,3,Thursday,False,False,,1.0,0.057947019867549666,0.9655172413793103,35819,autumn,False,28.7,0,False,245,35,True,False
2021-09-03,2021,9,3,4,Friday,False,False,,1.0,0.057947019867549666,1.0862068965517242,42272,autumn,False,25.3,0,False,246,35,True,False
2021-09-04,2021,9,4,5,Saturday,True,False,,1.0,0.057947019867549666,1.0862068965517242,37126,autumn,False,25.6,0,False,247,35,True,False
2021-09-05,2021,9,5,6,Sunday,True,False,,1.0,0.057947019867549666,0.9454022988505747,32225,autumn,False,23.1,0,False,248,35,True,False
2021-09-06,2021,9,6,0,Monday,False,False,,1.0,0.057947019867549666,1.0660919540229885,41645,autumn,False,24.1,1,False,249,36,False,False
2021-09-07,2021,9,7,1,Tuesday,False,False,,1.0,0.057947019867549666,0.9655172413793103,45281,autumn,False,26.8,0,False,250,36,False,False
2021-09-08,2021,9,8,2,Wednesday,False,False,,1.0,0.057947019867549666,0.8850574712643678,38264,autumn,False,28.6,0,False,251,36,False,False
2021-09-09,2021,9,9,3,Thursday,False,False,,1.0,0.057947019867549666,0.9655172413793103,30292,autumn,False,24.6,0,False,252,36,False,False
2021-09-10,2021,9,10,4,Friday,False,False,,1.0,0.057947019867549666,1.0862068965517242,49814,autumn,False,23.6,1,False,253,36,False,False
2021-09-11,2021,9,11,5,Saturday,True,False,,1.0,0.057947019867549666,1.0862068965517242,41054,autumn,False,25.0,0,False,254,36,False,False
2021-09-12,2021,9,12,6,Sunday,True,False,,1.0,0.057947019867549666,0.9454022988505747,38499,autumn,False,26.8,0,False,255,36,False,False
2021-09-13,2021,9,13,0,Monday,False,False,,1.0,0.057947019867549666,1.0660919540229885,47161,autumn,False,20.7,0,False,256,37,False,False
2021-09-14,2021,9,14,1,Tuesday,False,False,,1.0,0.057947019867549666,0.9655172413793103,35978,autumn,False,18.1,0,False,257,37,False,False
2021-09-15,2021,9,15,2,Wednesday,False,True,mid_autumn,1.3,0.057947019867549666,0.8850574712643678,43125,autumn,False,23.3,0,False,258,37,False,False
2021-09-16,2021,9,16,3,Thursday,False,True,mid_autumn,1.3,0.057947019867549666,0.9655172413793103,46605,autumn,False,21.3,0,False,259,37,False,False
2021-09-17,2021,9,17,4,Friday,False,True,mid_autumn,1.3,0.057947019867549666,1.0862068965517242,50893,autumn,False,23.5,1,False,260,37,False,False
2021-09-18,2021,9,18,5,Saturday,True,False,,1.0,0.057947019867549666,1.0862068965517242,43087,autumn,False,24.6,1,False,261,37,False,False
2021-09-19,2021,9,19,6,Sunday,True,False,,1.0,0.057947019867549666,0.9454022988505747,45227,autumn,False,23.6,0,False,262,37,False,False
2021-09-20,2021,9,20,0,Monday,False,False,,1.0,0.057947019867549666,1.0660919540229885,39212,autumn,False,29.4,0,False,263,38,False,False
2021-09-21,2021,9,21,1,Tuesday,False,False,,1.0,0.057947019867549666,0.9655172413793103,48330,autumn,False,26.0,0,False,264,38,False,False
2021-09-22,2021,9,22,2,Wednesday,False,False,,1.0,0.057947019867549666,0.8850574712643678,44237,autumn,False,25.9,0,False,265,38,False,False
2021-09-23,2021,9,23,3,Thursday,False,False,,1.0,0.057947019867549666,0.9655172413793103,37912,autumn,False,26.9,1,False,266,38,False,False
2021-09-24,2021,9,24,4,Friday,False,False,,1.0,0.057947019867549666,1.0862068965517242,43979,autumn,False,21.6,0,False,267,38,False,False
2021-09-25,2021,9,25,5,Saturday,True,False,,1.0,0.057947019867549666,1.0862068965517242,45398,autumn,False,28.1,1,False,268,38,False,True
2021-09-26,2021,9,26,6,Sunday,True,False,,1.0,0.057947019867549666,0.9454022988505747,39163,autumn,False,24.8,1,False,269,38,False,True
2021-09-27,2021,9,27,0,Monday,False,False,,1.0,0.057947019867549666,1.0660919540229885,45393,autumn,False,27.0,0,False,270,39,False,True
2021-09-28,2021,9,28,1,Tuesday,False,False,,1.0,0.057947019867549666,0.9655172413793103,39583,autumn,False,21.8,1,False,271,39,False,True
2021-09-29,2021,9,29,2,Wednesday,False,False,,1.0,0.057947019867549666,0.8850574712643678,43256,autumn,False,20.3,0,False,272,39,False,True
2021-09-30,2021,9,30,3,Thursday,False,False,,1.0,0.057947019867549666,0.9655172413793103,46631,autumn,False,27.5,0,False,273,39,False,True
2021-10-01,2021,10,1,4,Friday,False,True,national_day,1.9,0.0695364238410596,1.0862068965517242,125247,autumn,False,20.1,0,True,274,39,True,False
2021-10-02,2021,10,2,5,Saturday,True,True,national_day,1.9,0.0695364238410596,1.0862068965517242,99769,autumn,False,16.3,1,True,275,39,True,False
2021-10-03,2021,10,3,6,Sunday,True,True,national_day,1.9,0.0695364238410596,0.9454022988505747,86066,autumn,False,16.4,0,True,276,39,True,False
2021-10-04,2021,10,4,0,Monday,False,True,national_day,1.9,0.0695364238410596,1.0660919540229885,120571,autumn,False,22.4,1,True,277,40,True,False
2021-10-05,2021,10,5,1,Tuesday,False,True,national_day,1.9,0.0695364238410596,0.9655172413793103,81301,autumn,False,15.4,0,True,278,40,True,False
2021-10-06,2021,10,6,2,Wednesday,False,True,national_day,1.9,0.0695364238410596,0.8850574712643678,75652,autumn,False,23.9,0,True,279,40,False,False
2021-10-07,2021,10,7,3,Thursday,False,True,national_day,1.9,0.0695364238410596,0.9655172413793103,87866,autumn,False,16.3,0,True,280,40,False,False
2021-10-08,2021,10,8,4,Friday,False,False,,1.0,0.0695364238410596,1.0862068965517242,52127,autumn,False,20.9,1,True,281,40,False,False
2021-10-09,2021,10,9,5,Saturday,True,False,,1.0,0.0695364238410596,1.0862068965517242,50944,autumn,False,18.0,0,True,282,40,False,False
2021-10-10,2021,10,10,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505747,45238,autumn,False,20.8,0,True,283,40,False,False
2021-10-11,2021,10,11,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,33555,autumn,False,17.4,1,True,284,41,False,False
2021-10-12,2021,10,12,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793103,37106,autumn,False,18.5,0,True,285,41,False,False
2021-10-13,2021,10,13,2,Wednesday,False,False,,1.0,0.0695364238410596,0.8850574712643678,38731,autumn,False,19.1,0,True,286,41,False,False
2021-10-14,2021,10,14,3,Thursday,False,False,,1.0,0.0695364238410596,0.9655172413793103,47994,autumn,False,16.0,1,True,287,41,False,False
2021-10-15,2021,10,15,4,Friday,False,False,,1.0,0.0695364238410596,1.0862068965517242,48622,autumn,False,21.2,1,True,288,41,False,False
2021-10-16,2021,10,16,5,Saturday,True,False,,1.0,0.0695364238410596,1.0862068965517242,63352,autumn,False,17.5,0,True,289,41,False,False
2021-10-17,2021,10,17,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505747,38508,autumn,False,18.3,1,True,290,41,False,False
2021-10-18,2021,10,18,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,40924,autumn,False,16.0,1,True,291,42,False,False
2021-10-19,2021,10,19,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793103,57502,autumn,False,11.3,0,True,292,42,False,False
2021-10-20,2021,10,20,2,Wednesday,False,False,,1.0,0.0695364238410596,0.8850574712643678,50664,autumn,False,18.4,0,True,293,42,False,False
2021-10-21,2021,10,21,3,Thursday,False,False,,1.0,0.0695364238410596,0.9655172413793103,65529,autumn,False,26.2,0,True,294,42,False,False
2021-10-22,2021,10,22,4,Friday,False,False,,1.0,0.0695364238410596,1.0862068965517242,53520,autumn,False,21.4,0,True,295,42,False,False
2021-10-23,2021,10,23,5,Saturday,True,False,,1.0,0.0695364238410596,1.0862068965517242,43748,autumn,False,18.9,0,True,296,42,False,False
2021-10-24,2021,10,24,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505747,44992,autumn,False,18.2,1,True,297,42,False,False
2021-10-25,2021,10,25,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,42163,autumn,False,19.1,0,True,298,43,False,True
2021-10-26,2021,10,26,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793103,41721,autumn,False,20.6,0,True,299,43,False,True
2021-10-27,2021,10,27,2,Wednesday,False,False,,1.0,0.0695364238410596,0.8850574712643678,38912,autumn,False,15.5,1,True,300,43,False,True
2021-10-28,2021,10,28,3,Thursday,False,False,,1.0,0.0695364238410596,0.9655172413793103,39859,autumn,False,22.3,0,True,301,43,False,True
2021-10-29,2021,10,29,4,Friday,False,False,,1.0,0.0695364238410596,1.0862068965517242,48439,autumn,False,21.1,0,True,302,43,False,True
2021-10-30,2021,10,30,5,Saturday,True,False,,1.0,0.0695364238410596,1.0862068965517242,61979,autumn,False,21.2,1,True,303,43,False,True
2021-10-31,2021,10,31,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505747,51117,autumn,False,20.3,1,True,304,43,False,True
2021-11-01,2021,11,1,0,Monday,False,False,,1.0,0.06456953642384106,1.0660919540229885,44979,autumn,False,13.1,0,False,305,44,True,False
2021-11-02,2021,11,2,1,Tuesday,False,False,,1.0,0.06456953642384106,0.9655172413793103,41712,autumn,False,15.0,0,False,306,44,True,False
2021-11-03,2021,11,3,2,Wednesday,False,False,,1.0,0.06456953642384106,0.8850574712643678,28140,autumn,False,14.8,0,False,307,44,True,False
2021-11-04,2021,11,4,3,Thursday,False,False,,1.0,0.06456953642384106,0.9655172413793103,45956,autumn,False,11.9,0,False,308,44,True,False
2021-11-05,2021,11,5,4,Friday,False,False,,1.0,0.06456953642384106,1.0862068965517242,55017,autumn,False,11.3,1,False,309,44,True,False
2021-11-06,2021,11,6,5,Saturday,True,False,,1.0,0.06456953642384106,1.0862068965517242,58523,autumn,False,13.3,1,False,310,44,False,False
2021-11-07,2021,11,7,6,Sunday,True,False,,1.0,0.06456953642384106,0.9454022988505747,33969,autumn,False,17.6,1,False,311,44,False,False
2021-11-08,2021,11,8,0,Monday,False,False,,1.0,0.06456953642384106,1.0660919540229885,43791,autumn,False,9.3,1,False,312,45,False,False
2021-11-09,2021,11,9,1,Tuesday,False,False,,1.0,0.06456953642384106,0.9655172413793103,39591,autumn,False,8.6,1,False,313,45,False,False
2021-11-10,2021,11,10,2,Wednesday,False,False,,1.0,0.06456953642384106,0.8850574712643678,41574,autumn,False,13.5,0,False,314,45,False,False
2021-11-11,2021,11,11,3,Thursday,False,False,,1.0,0.06456953642384106,0.9655172413793103,36997,autumn,False,13.2,0,False,315,45,False,False
2021-11-12,2021,11,12,4,Friday,False,False,,1.0,0.06456953642384106,1.0862068965517242,46875,autumn,False,13.5,0,False,316,45,False,False
2021-11-13,2021,11,13,5,Saturday,True,False,,1.0,0.06456953642384106,1.0862068965517242,55893,autumn,False,13.7,1,False,317,45,False,False
2021-11-14,2021,11,14,6,Sunday,True,False,,1.0,0.06456953642384106,0.9454022988505747,43452,autumn,False,12.3,0,False,318,45,False,False
2021-11-15,2021,11,15,0,Monday,False,False,,1.0,0.06456953642384106,1.0660919540229885,43799,autumn,False,17.5,0,False,319,46,False,False
2021-11-16,2021,11,16,1,Tuesday,False,False,,1.0,0.06456953642384106,0.9655172413793103,38663,autumn,False,8.2,1,False,320,46,False,False
2021-11-17,2021,11,17,2,Wednesday,False,False,,1.0,0.06456953642384106,0.8850574712643678,34035,autumn,False,10.5,0,False,321,46,False,False
2021-11-18,2021,11,18,3,Thursday,False,False,,1.0,0.06456953642384106,0.9655172413793103,42546,autumn,False,12.7,0,False,322,46,False,False
2021-11-19,2021,11,19,4,Friday,False,False,,1.0,0.06456953642384106,1.0862068965517242,53763,autumn,False,8.1,1,False,323,46,False,False
2021-11-20,2021,11,20,5,Saturday,True,False,,1.0,0.06456953642384106,1.0862068965517242,37279,autumn,False,12.5,0,False,324,46,False,False
2021-11-21,2021,11,21,6,Sunday,True,False,,1.0,0.06456953642384106,0.9454022988505747,36289,autumn,False,18.0,1,False,325,46,False,False
2021-11-22,2021,11,22,0,Monday,False,False,,1.0,0.06456953642384106,1.0660919540229885,44110,autumn,False,13.1,0,False,326,47,False,False
2021-11-23,2021,11,23,1,Tuesday,False,False,,1.0,0.06456953642384106,0.9655172413793103,34792,autumn,False,13.7,0,False,327,47,False,False
2021-11-24,2021,11,24,2,Wednesday,False,False,,1.0,0.06456953642384106,0.8850574712643678,45080,autumn,False,9.2,0,False,328,47,False,False
2021-11-25,2021,11,25,3,Thursday,False,False,,1.0,0.06456953642384106,0.9655172413793103,42014,autumn,False,11.2,1,False,329,47,False,True
2021-11-26,2021,11,26,4,Friday,False,False,,1.0,0.06456953642384106,1.0862068965517242,52115,autumn,False,11.9,0,False,330,47,False,True
2021-11-27,2021,11,27,5,Saturday,True,False,,1.0,0.06456953642384106,1.0862068965517242,54014,autumn,False,12.0,0,False,331,47,False,True
2021-11-28,2021,11,28,6,Sunday,True,False,,1.0,0.06456953642384106,0.9454022988505747,41388,autumn,False,16.8,0,False,332,47,False,True
2021-11-29,2021,11,29,0,Monday,False,False,,1.0,0.06456953642384106,1.0660919540229885,61444,autumn,False,14.7,0,False,333,48,False,True
2021-11-30,2021,11,30,1,Tuesday,False,False,,1.0,0.06456953642384106,0.9655172413793103,47454,autumn,False,9.7,0,False,334,48,False,True
2021-12-01,2021,12,1,2,Wednesday,False,False,,1.0,0.059602649006622516,0.8850574712643678,32260,winter,False,7.7,0,False,335,48,True,False
2021-12-02,2021,12,2,3,Thursday,False,False,,1.0,0.059602649006622516,0.9655172413793103,33559,winter,False,8.5,0,False,336,48,True,False
2021-12-03,2021,12,3,4,Friday,False,False,,1.0,0.059602649006622516,1.0862068965517242,50565,winter,False,10.4,0,False,337,48,True,False
2021-12-04,2021,12,4,5,Saturday,True,False,,1.0,0.059602649006622516,1.0862068965517242,53213,winter,False,11.7,0,False,338,48,True,False
2021-12-05,2021,12,5,6,Sunday,True,False,,1.0,0.059602649006622516,0.9454022988505747,39206,winter,False,4.0,0,False,339,48,True,False
2021-12-06,2021,12,6,0,Monday,False,False,,1.0,0.059602649006622516,1.0660919540229885,45838,winter,False,4.6,0,False,340,49,False,False
2021-12-07,2021,12,7,1,Tuesday,False,False,,1.0,0.059602649006622516,0.9655172413793103,30623,winter,False,3.2,0,False,341,49,False,False
2021-12-08,2021,12,8,2,Wednesday,False,False,,1.0,0.059602649006622516,0.8850574712643678,40197,winter,False,6.3,0,False,342,49,False,False
2021-12-09,2021,12,9,3,Thursday,False,False,,1.0,0.059602649006622516,0.9655172413793103,32810,winter,False,8.4,0,False,343,49,False,False
2021-12-10,2021,12,10,4,Friday,False,False,,1.0,0.059602649006622516,1.0862068965517242,30614,winter,False,10.0,0,False,344,49,False,False
2021-12-11,2021,12,11,5,Saturday,True,False,,1.0,0.059602649006622516,1.0862068965517242,54013,winter,False,6.8,0,False,345,49,False,False
2021-12-12,2021,12,12,6,Sunday,True,False,,1.0,0.059602649006622516,0.9454022988505747,43090,winter,False,6.0,0,False,346,49,False,False
2021-12-13,2021,12,13,0,Monday,False,False,,1.0,0.059602649006622516,1.0660919540229885,51994,winter,False,7.5,0,False,347,50,False,False
2021-12-14,2021,12,14,1,Tuesday,False,False,,1.0,0.059602649006622516,0.9655172413793103,30295,winter,False,4.5,1,False,348,50,False,False
2021-12-15,2021,12,15,2,Wednesday,False,False,,1.0,0.059602649006622516,0.8850574712643678,36578,winter,False,13.3,0,True,349,50,False,False
2021-12-16,2021,12,16,3,Thursday,False,False,,1.0,0.059602649006622516,0.9655172413793103,48635,winter,False,2.2,1,True,350,50,False,False
2021-12-17,2021,12,17,4,Friday,False,False,,1.0,0.059602649006622516,1.0862068965517242,38142,winter,False,7.6,1,True,351,50,False,False
2021-12-18,2021,12,18,5,Saturday,True,False,,1.0,0.059602649006622516,1.0862068965517242,43972,winter,False,13.1,1,True,352,50,False,False
2021-12-19,2021,12,19,6,Sunday,True,False,,1.0,0.059602649006622516,0.9454022988505747,39238,winter,False,7.0,0,True,353,50,False,False
2021-12-20,2021,12,20,0,Monday,False,False,,1.0,0.059602649006622516,1.0660919540229885,50026,winter,False,6.4,0,True,354,51,False,False
2021-12-21,2021,12,21,1,Tuesday,False,False,,1.0,0.059602649006622516,0.9655172413793103,47163,winter,False,5.9,0,True,355,51,False,False
2021-12-22,2021,12,22,2,Wednesday,False,False,,1.0,0.059602649006622516,0.8850574712643678,32953,winter,False,6.5,0,True,356,51,False,False
2021-12-23,2021,12,23,3,Thursday,False,False,,1.0,0.059602649006622516,0.9655172413793103,40287,winter,False,11.1,0,True,357,51,False,False
2021-12-24,2021,12,24,4,Friday,False,False,,1.0,0.059602649006622516,1.0862068965517242,46484,winter,False,0.4,0,True,358,51,False,False
2021-12-25,2021,12,25,5,Saturday,True,False,,1.0,0.059602649006622516,1.0862068965517242,46567,winter,False,11.6,0,True,359,51,False,True
2021-12-26,2021,12,26,6,Sunday,True,False,,1.0,0.059602649006622516,0.9454022988505747,44495,winter,False,2.7,0,True,360,51,False,True
2021-12-27,2021,12,27,0,Monday,False,False,,1.0,0.059602649006622516,1.0660919540229885,44612,winter,False,6.2,1,True,361,52,False,True
2021-12-28,2021,12,28,1,Tuesday,False,False,,1.0,0.059602649006622516,0.9655172413793103,45423,winter,False,5.7,1,True,362,52,False,True
2021-12-29,2021,12,29,2,Wednesday,False,False,,1.0,0.059602649006622516,0.8850574712643678,40402,winter,False,8.8,0,True,363,52,False,True
2021-12-30,2021,12,30,3,Thursday,False,False,,1.0,0.059602649006622516,0.9655172413793103,33055,winter,False,2.2,0,True,364,52,False,True
2021-12-31,2021,12,31,4,Friday,False,False,,1.0,0.059602649006622516,1.0862068965517242,47233,winter,False,8.4,1,True,365,52,False,True
2022-01-01,2022,1,1,5,Saturday,True,True,new_year,1.3,0.07450331125827815,1.0862068965517242,45824,winter,False,11.1,1,True,1,52,True,False
2022-01-02,2022,1,2,6,Sunday,True,True,new_year,1.3,0.07450331125827815,0.9454022988505747,38242,winter,False,0.9,0,True,2,52,True,False
2022-01-03,2022,1,3,0,Monday,False,True,new_year,1.3,0.07450331125827815,1.0660919540229885,44040,winter,False,5.6,0,True,3,1,True,False
2022-01-04,2022,1,4,1,Tuesday,False,False,,1.0,0.07450331125827815,0.9655172413793103,40664,winter,False,3.0,0,True,4,1,True,False
2022-01-05,2022,1,5,2,Wednesday,False,False,,1.0,0.07450331125827815,0.8850574712643678,29939,winter,False,6.3,0,True,5,1,True,False
2022-01-06,2022,1,6,3,Thursday,False,False,,1.0,0.07450331125827815,0.9655172413793103,34911,winter,False,5.1,0,True,6,1,False,False
2022-01-07,2022,1,7,4,Friday,False,False,,1.0,0.07450331125827815,1.0862068965517242,36844,winter,False,3.1,0,True,7,1,False,False
2022-01-08,2022,1,8,5,Saturday,True,False,,1.0,0.07450331125827815,1.0862068965517242,38109,winter,False,6.5,0,True,8,1,False,False
2022-01-09,2022,1,9,6,Sunday,True,False,,1.0,0.07450331125827815,0.9454022988505747,32401,winter,False,10.4,1,True,9,1,False,False
2022-01-10,2022,1,10,0,Monday,False,False,,1.0,0.07450331125827815,1.0660919540229885,36560,winter,False,4.4,0,True,10,2,False,False
2022-01-11,2022,1,11,1,Tuesday,False,False,,1.0,0.07450331125827815,0.9655172413793103,30911,winter,False,7.2,1,True,11,2,False,False
2022-01-12,2022,1,12,2,Wednesday,False,False,,1.0,0.07450331125827815,0.8850574712643678,18788,winter,False,1.1,1,True,12,2,False,False
2022-01-13,2022,1,13,3,Thursday,False,False,,1.0,0.07450331125827815,0.9655172413793103,36707,winter,False,2.1,0,True,13,2,False,False
2022-01-14,2022,1,14,4,Friday,False,False,,1.0,0.07450331125827815,1.0862068965517242,27132,winter,False,6.4,0,True,14,2,False,False
2022-01-15,2022,1,15,5,Saturday,True,False,,1.0,0.07450331125827815,1.0862068965517242,30685,winter,False,9.5,0,True,15,2,False,False
2022-01-16,2022,1,16,6,Sunday,True,False,,1.0,0.07450331125827815,0.9454022988505747,35361,winter,False,6.1,1,True,16,2,False,False
2022-01-17,2022,1,17,0,Monday,False,False,,1.0,0.07450331125827815,1.0660919540229885,39966,winter,False,4.1,0,True,17,3,False,False
2022-01-18,2022,1,18,1,Tuesday,False,False,,1.0,0.07450331125827815,0.9655172413793103,27460,winter,False,5.0,0,True,18,3,False,False
2022-01-19,2022,1,19,2,Wednesday,False,False,,1.0,0.07450331125827815,0.8850574712643678,28805,winter,False,1.2,0,True,19,3,False,False
2022-01-20,2022,1,20,3,Thursday,False,False,,1.0,0.07450331125827815,0.9655172413793103,29533,winter,True,6.8,1,True,20,3,False,False
