date,year,month,day,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,is_peak_season,is_school_holiday,temperature,rain_probability,is_rainy,visitors,quarter,is_month_start,is_month_end,season,visitors_lag1,visitors_lag7,visitors_ma7,visitors_ma30
2021-06-28,2021,6,28,0,179,26,0,0,1,1,86,0.45,0,36449,2,0,0,Summer,45129,45546,40666,41957
2021-06-29,2021,6,29,1,180,26,0,0,1,1,82,0.45,0,31693,2,0,0,Summer,36449,35378,40140,41450
2021-06-30,2021,6,30,2,181,26,0,0,1,1,81,0.45,0,35339,2,0,1,Summer,31693,34782,40219,41675
2021-07-01,2021,7,1,3,182,26,0,0,1,1,83,0.5,1,65913,3,1,0,Summer,35339,43967,43355,42798
2021-07-02,2021,7,2,4,183,26,0,0,1,1,91,0.5,0,73901,3,0,0,Summer,65913,40213,48167,43888
2021-07-03,2021,7,3,5,184,26,1,0,1,1,86,0.5,0,80000,3,0,0,Summer,73901,48749,52632,45358
2021-07-04,2021,7,4,6,185,26,1,1,1,1,87,0.5,1,78218,3,0,0,Summer,80000,45129,57359,46281
2021-07-05,2021,7,5,0,186,27,0,1,1,1,85,0.5,1,62721,3,0,0,Summer,78218,36449,61112,46289
2021-07-06,2021,7,6,1,187,27,0,0,1,1,86,0.5,1,51028,3,0,0,Summer,62721,31693,63874,46168
2021-07-07,2021,7,7,2,188,27,0,0,1,1,90,0.5,0,45392,3,0,0,Summer,51028,35339,65310,46618
2021-07-08,2021,7,8,3,189,27,0,0,1,1,86,0.5,1,44900,3,0,0,Summer,45392,65913,62308,47129
2021-07-09,2021,7,9,4,190,27,0,0,1,1,91,0.5,1,52139,3,0,0,Summer,44900,73901,59199,47553
2021-07-10,2021,7,10,5,191,27,1,0,1,1,91,0.5,1,47943,3,0,0,Summer,52139,80000,54620,47977
2021-07-11,2021,7,11,6,192,27,1,0,1,1,88,0.5,0,52856,3,0,0,Summer,47943,78218,50997,48168
2021-07-12,2021,7,12,0,193,28,0,0,1,1,84,0.5,1,32254,3,0,0,Summer,52856,62721,46644,47395
2021-07-13,2021,7,13,1,194,28,0,0,1,1,92,0.5,0,33616,3,0,0,Summer,32254,51028,44157,46853
2021-07-14,2021,7,14,2,195,28,0,0,1,1,93,0.5,1,44033,3,0,0,Summer,33616,45392,43963,47115
2021-07-15,2021,7,15,3,196,28,0,0,1,1,89,0.5,0,41090,3,0,0,Summer,44033,44900,43418,47289
2021-07-16,2021,7,16,4,197,28,0,0,1,1,91,0.5,0,51733,3,0,0,Summer,41090,52139,43360,47900
2021-07-17,2021,7,17,5,198,28,1,0,1,1,88,0.5,1,60604,3,0,0,Summer,51733,47943,45169,48683
2021-07-18,2021,7,18,6,199,28,1,0,1,1,85,0.5,1,54599,3,0,0,Summer,60604,52856,45418,49118
2021-07-19,2021,7,19,0,200,29,0,0,1,1,89,0.5,0,39925,3,0,0,Summer,54599,32254,46514,48844
2021-07-20,2021,7,20,1,201,29,0,0,1,1,87,0.5,1,36641,3,0,0,Summer,39925,33616,46946,48225
2021-07-21,2021,7,21,2,202,29,0,0,1,1,83,0.5,1,40972,3,0,0,Summer,36641,44033,46509,48072
2021-07-22,2021,7,22,3,203,29,0,0,1,1,85,0.5,0,39444,3,0,0,Summer,40972,41090,46274,48208
2021-07-23,2021,7,23,4,204,29,0,0,1,1,87,0.5,0,41131,3,0,0,Summer,39444,51733,44759,48419
2021-07-24,2021,7,24,5,205,29,1,0,1,1,89,0.5,0,55467,3,0,0,Summer,41131,60604,44025,48803
2021-07-25,2021,7,25,6,206,29,1,0,1,1,85,0.5,1,58934,3,0,0,Summer,55467,54599,44644,49427
2021-07-26,2021,7,26,0,207,30,0,0,1,1,88,0.5,1,33983,3,0,0,Summer,58934,39925,43796,48934
2021-07-27,2021,7,27,1,208,30,0,0,1,1,87,0.5,1,35700,3,0,0,Summer,33983,36641,43661,48620
2021-07-28,2021,7,28,2,209,30,0,0,1,1,83,0.5,0,46579,3,0,0,Summer,35700,40972,44462,48958
2021-07-29,2021,7,29,3,210,30,0,0,1,1,92,0.5,0,38846,3,0,0,Summer,46579,39444,44377,49196
2021-07-30,2021,7,30,4,211,30,0,0,1,1,88,0.5,0,44513,3,0,0,Summer,38846,41131,44860,49502
2021-07-31,2021,7,31,5,212,30,1,0,1,1,90,0.5,1,57263,3,0,1,Summer,44513,55467,45116,49214
2021-08-01,2021,8,1,6,213,30,1,0,1,1,83,0.55,0,53353,3,1,0,Summer,57263,58934,44319,48529
2021-08-02,2021,8,2,0,214,31,0,0,1,1,84,0.55,1,40825,3,0,0,Summer,53353,33983,45297,47223
2021-08-03,2021,8,3,1,215,31,0,0,1,1,86,0.55,1,27367,3,0,0,Summer,40825,35700,44106,45528
2021-08-04,2021,8,4,2,216,31,0,0,1,1,84,0.55,0,31021,3,0,0,Summer,27367,46579,41884,44471
2021-08-05,2021,8,5,3,217,31,0,0,1,1,93,0.55,1,42327,3,0,0,Summer,31021,38846,42381,44181
2021-08-06,2021,8,6,4,218,31,0,0,1,1,91,0.55,0,42589,3,0,0,Summer,42327,44513,42106,44088
2021-08-07,2021,8,7,5,219,31,1,0,1,1,92,0.55,0,47378,3,0,0,Summer,42589,57263,40694,44170
2021-08-08,2021,8,8,6,220,31,1,0,1,1,90,0.55,0,44540,3,0,0,Summer,47378,53353,39435,43917
2021-08-09,2021,8,9,0,221,32,0,0,1,1,90,0.55,0,36841,3,0,0,Summer,44540,40825,38866,43547
2021-08-10,2021,8,10,1,222,32,0,0,1,1,86,0.55,0,33120,3,0,0,Summer,36841,27367,39688,42889
2021-08-11,2021,8,11,2,223,32,0,0,1,1,87,0.55,1,28387,3,0,0,Summer,33120,31021,39311,42760
2021-08-12,2021,8,12,3,224,32,0,0,1,1,86,0.55,1,32260,3,0,0,Summer,28387,42327,37873,42715
2021-08-13,2021,8,13,4,225,32,0,0,1,1,91,0.55,1,35927,3,0,0,Summer,32260,42589,36921,42445
2021-08-14,2021,8,14,5,226,32,1,0,1,1,84,0.55,1,50698,3,0,0,Summer,35927,47378,37396,42765
2021-08-15,2021,8,15,6,227,32,1,0,1,1,93,0.55,0,46725,3,0,0,Summer,50698,44540,37708,42598
2021-08-16,2021,8,16,0,228,33,0,0,1,1,90,0.55,0,36458,3,0,0,Summer,46725,36841,37653,41793
2021-08-17,2021,8,17,1,229,33,0,0,1,1,84,0.55,1,34056,3,0,0,Summer,36458,33120,37787,41109
2021-08-18,2021,8,18,2,230,33,0,0,1,1,83,0.55,1,31989,3,0,0,Summer,34056,28387,38301,40844
2021-08-19,2021,8,19,3,231,33,0,0,1,1,92,0.55,1,27574,3,0,0,Summer,31989,32260,37632,40542
2021-08-20,2021,8,20,4,232,33,0,0,1,1,85,0.55,0,45416,3,0,0,Summer,27574,35927,38988,40690
2021-08-21,2021,8,21,5,233,33,1,0,1,1,91,0.55,0,49261,3,0,0,Summer,45416,50698,38782,41017
2021-08-22,2021,8,22,6,234,33,1,0,1,1,85,0.55,0,48143,3,0,0,Summer,49261,46725,38985,41251
2021-08-23,2021,8,23,0,235,34,0,0,1,1,91,0.55,1,36647,3,0,0,Summer,48143,36458,39012,40624
2021-08-24,2021,8,24,1,236,34,0,0,1,1,89,0.55,1,35127,3,0,0,Summer,36647,34056,39165,39830
2021-08-25,2021,8,25,2,237,34,0,0,1,1,92,0.55,0,34120,3,0,0,Summer,35127,31989,39469,39835
2021-08-26,2021,8,26,3,238,34,0,0,1,1,83,0.55,0,33126,3,0,0,Summer,34120,27574,40262,39749
2021-08-27,2021,8,27,4,239,34,0,0,1,1,92,0.55,1,47522,3,0,0,Summer,33126,45416,40563,39780
2021-08-28,2021,8,28,5,240,34,1,0,1,1,87,0.55,0,48428,3,0,0,Summer,47522,49261,40444,40100
2021-08-29,2021,8,29,6,241,34,1,0,1,1,91,0.55,1,35955,3,0,0,Summer,48428,48143,38703,39814
2021-08-30,2021,8,30,0,242,35,0,0,1,1,85,0.55,0,31275,3,0,0,Summer,35955,36647,37936,38948
2021-08-31,2021,8,31,1,243,35,0,0,1,1,91,0.55,0,26453,3,0,1,Summer,31275,35127,36697,38051
2021-09-01,2021,9,1,2,244,35,0,0,0,0,84,0.45,0,11585,3,1,0,Fall,26453,34120,33477,37077
2021-09-02,2021,9,2,3,245,35,0,0,0,0,88,0.45,0,16990,3,0,0,Fall,11585,33126,31172,36731
2021-09-03,2021,9,3,4,246,35,0,0,0,0,89,0.45,0,22781,3,0,0,Fall,16990,47522,27638,36456
2021-09-04,2021,9,4,5,247,35,1,0,0,0,85,0.45,0,26023,3,0,0,Fall,22781,48428,24437,35913
2021-09-05,2021,9,5,6,248,35,1,0,0,0,88,0.45,0,24347,3,0,0,Fall,26023,35955,22779,35305
2021-09-06,2021,9,6,0,249,36,0,1,0,0,86,0.45,0,16159,3,0,0,Fall,24347,31275,20619,34264
2021-09-07,2021,9,7,1,250,36,0,0,0,0,86,0.45,0,16929,3,0,0,Fall,16159,26453,19259,33344
2021-09-08,2021,9,8,2,251,36,0,0,0,0,87,0.45,1,14989,3,0,0,Fall,16929,11585,19745,32615
2021-09-09,2021,9,9,3,252,36,0,0,0,0,86,0.45,0,17969,3,0,0,Fall,14989,16990,19885,32110
2021-09-10,2021,9,10,4,253,36,0,0,0,0,88,0.45,0,20534,3,0,0,Fall,17969,22781,19564,31848
2021-09-11,2021,9,11,5,254,36,1,0,0,0,90,0.45,1,18130,3,0,0,Fall,20534,26023,18436,31377
2021-09-12,2021,9,12,6,255,36,1,0,0,0,88,0.45,0,24917,3,0,0,Fall,18130,24347,18518,31010
2021-09-13,2021,9,13,0,256,37,0,0,0,0,85,0.45,1,19335,3,0,0,Fall,24917,16159,18971,29965
2021-09-14,2021,9,14,1,257,37,0,0,0,0,86,0.45,1,19040,3,0,0,Fall,19335,16929,19273,29042
2021-09-15,2021,9,15,2,258,37,0,0,0,0,81,0.45,1,16350,3,0,0,Fall,19040,14989,19467,28372
2021-09-16,2021,9,16,3,259,37,0,0,0,0,88,0.45,0,22043,3,0,0,Fall,16350,17969,20049,27971
2021-09-17,2021,9,17,4,260,37,0,0,0,0,80,0.45,0,20798,3,0,0,Fall,22043,20534,20087,27598
2021-09-18,2021,9,18,5,261,37,1,0,0,0,80,0.45,0,26770,3,0,0,Fall,20798,18130,21321,27572
2021-09-19,2021,9,19,6,262,37,1,0,0,0,82,0.45,0,26386,3,0,0,Fall,26770,24917,21531,26937
2021-09-20,2021,9,20,0,263,38,0,0,0,0,85,0.45,1,19321,3,0,0,Fall,26386,19335,21529,25939
2021-09-21,2021,9,21,1,264,38,0,0,0,0,84,0.45,1,16166,3,0,0,Fall,19321,19040,21119,24873
2021-09-22,2021,9,22,2,265,38,0,0,0,0,81,0.45,1,15375,3,0,0,Fall,16166,16350,20979,24164
2021-09-23,2021,9,23,3,266,38,0,0,0,0,88,0.45,0,19151,3,0,0,Fall,15375,22043,20566,23632
2021-09-24,2021,9,24,4,267,38,0,0,0,0,89,0.45,0,20702,3,0,0,Fall,19151,20798,20553,23184
2021-09-25,2021,9,25,5,268,38,1,0,0,0,83,0.45,0,25642,3,0,0,Fall,20702,26770,20391,22935
2021-09-26,2021,9,26,6,269,38,1,0,0,0,83,0.45,0,23083,3,0,0,Fall,25642,26386,19920,22120
2021-09-27,2021,9,27,0,270,39,0,0,0,0,84,0.45,0,13952,3,0,0,Fall,23083,19321,19153,20971
2021-09-28,2021,9,28,1,271,39,0,0,0,0,87,0.45,1,15763,3,0,0,Fall,13952,16166,19095,20298
2021-09-29,2021,9,29,2,272,39,0,0,0,0,89,0.45,0,18927,3,0,0,Fall,15763,15375,19602,19887
2021-09-30,2021,9,30,3,273,39,0,0,0,0,83,0.45,0,17221,3,0,1,Fall,18927,19151,19327,19579
2021-10-01,2021,10,1,4,274,39,0,0,0,0,77,0.25,0,21779,4,1,0,Fall,17221,20702,19481,19919
2021-10-02,2021,10,2,5,275,39,1,0,0,0,76,0.25,0,32896,4,0,0,Fall,21779,25642,20517,20449
2021-10-03,2021,10,3,6,276,39,1,0,0,0,78,0.25,0,26862,4,0,0,Fall,32896,23083,21057,20585
2021-10-04,2021,10,4,0,277,40,0,0,0,0,75,0.25,0,17658,4,0,0,Fall,26862,13952,21586,20306
2021-10-05,2021,10,5,1,278,40,0,0,0,0,80,0.25,1,20934,4,0,0,Fall,17658,15763,22325,20192
2021-10-06,2021,10,6,2,279,40,0,0,0,0,78,0.25,0,18922,4,0,0,Fall,20934,18927,22324,20284
2021-10-07,2021,10,7,3,280,40,0,0,0,0,82,0.25,1,24378,4,0,0,Fall,18922,17221,23347,20533
2021-10-08,2021,10,8,4,281,40,0,0,0,0,77,0.25,0,25847,4,0,0,Fall,24378,21779,23928,20895
2021-10-09,2021,10,9,5,282,40,1,0,0,0,74,0.25,0,28538,4,0,0,Fall,25847,32896,23305,21247
2021-10-10,2021,10,10,6,283,40,1,0,0,0,82,0.25,0,28771,4,0,0,Fall,28538,26862,23578,21521
2021-10-11,2021,10,11,0,284,41,0,1,0,0,82,0.25,0,22051,4,0,0,Fall,28771,17658,24205,21652
2021-10-12,2021,10,12,1,285,41,0,0,0,0,79,0.25,1,16467,4,0,0,Fall,22051,20934,23567,21370
2021-10-13,2021,10,13,2,286,41,0,0,0,0,74,0.25,1,19988,4,0,0,Fall,16467,18922,23720,21392
2021-10-14,2021,10,14,3,287,41,0,0,0,0,73,0.25,0,21548,4,0,0,Fall,19988,24378,23315,21476
2021-10-15,2021,10,15,4,288,41,0,0,0,0,79,0.25,1,20916,4,0,0,Fall,21548,25847,22611,21628
2021-10-16,2021,10,16,5,289,41,1,0,0,0,77,0.25,0,28625,4,0,0,Fall,20916,28538,22623,21847
2021-10-17,2021,10,17,6,290,41,1,0,0,0,73,0.25,1,29653,4,0,0,Fall,28625,28771,22749,22143
2021-10-18,2021,10,18,0,291,42,0,0,0,0,76,0.25,0,22711,4,0,0,Fall,29653,22051,22844,22007
2021-10-19,2021,10,19,1,292,42,0,0,0,0,76,0.25,0,15995,4,0,0,Fall,22711,16467,22776,21661
2021-10-20,2021,10,20,2,293,42,0,0,0,0,82,0.25,0,20642,4,0,0,Fall,15995,19988,22870,21705
2021-10-21,2021,10,21,3,294,42,0,0,0,0,79,0.25,0,20478,4,0,0,Fall,20642,21548,22717,21849
2021-10-22,2021,10,22,4,295,42,0,0,0,0,81,0.25,0,25052,4,0,0,Fall,20478,20916,23308,22171
2021-10-23,2021,10,23,5,296,42,1,0,0,0,74,0.25,0,25220,4,0,0,Fall,25052,28625,22821,22374
2021-10-24,2021,10,24,6,297,42,1,0,0,0,73,0.25,1,24836,4,0,0,Fall,25220,29653,22133,22511
2021-10-25,2021,10,25,0,298,43,0,0,0,0,74,0.25,0,22208,4,0,0,Fall,24836,22711,22061,22397
2021-10-26,2021,10,26,1,299,43,0,0,0,0,79,0.25,0,20372,4,0,0,Fall,22208,15995,22686,22307
2021-10-27,2021,10,27,2,300,43,0,0,0,0,82,0.25,0,19370,4,0,0,Fall,20372,20642,22505,22487
2021-10-28,2021,10,28,3,301,43,0,0,0,0,78,0.25,0,21759,4,0,0,Fall,19370,20478,22688,22687
2021-10-29,2021,10,29,4,302,43,0,0,0,0,76,0.25,0,22126,4,0,0,Fall,21759,25052,22270,22794
2021-10-30,2021,10,30,5,303,43,1,0,0,0,73,0.25,0,36887,4,0,0,Fall,22126,25220,23936,23449
2021-10-31,2021,10,31,6,304,43,1,0,0,0,73,0.25,0,36593,4,0,1,Fall,36887,24836,25616,23943
2021-11-01,2021,11,1,0,305,44,0,0,0,0,69,0.18,0,22640,4,1,0,Fall,36593,22208,25678,23601
2021-11-02,2021,11,2,1,306,44,0,0,0,0,65,0.18,0,21788,4,0,0,Fall,22640,20372,25880,23432
2021-11-03,2021,11,3,2,307,44,0,0,0,0,71,0.18,0,23464,4,0,0,Fall,21788,19370,26465,23625
2021-11-04,2021,11,4,3,308,44,0,0,0,0,75,0.18,1,24696,4,0,0,Fall,23464,21759,26884,23751
2021-11-05,2021,11,5,4,309,44,0,0,0,0,65,0.18,0,27637,4,0,0,Fall,24696,22126,27672,24041
2021-11-06,2021,11,6,5,310,44,1,0,0,0,65,0.18,0,36863,4,0,0,Fall,27637,36887,27668,24458
2021-11-07,2021,11,7,6,311,44,1,0,0,0,66,0.18,0,32686,4,0,0,Fall,36863,36593,27110,24686
2021-11-08,2021,11,8,0,312,45,0,0,0,0,75,0.18,0,21471,4,0,0,Fall,32686,22640,26943,24450
2021-11-09,2021,11,9,1,313,45,0,0,0,0,74,0.18,0,19864,4,0,0,Fall,21471,21788,26668,24153
2021-11-10,2021,11,10,2,314,45,0,0,0,0,67,0.18,0,26354,4,0,0,Fall,19864,23464,27081,24296
2021-11-11,2021,11,11,3,315,45,0,1,0,0,75,0.18,0,23868,4,0,0,Fall,26354,24696,26963,24543
2021-11-12,2021,11,12,4,316,45,0,0,0,0,65,0.18,0,26256,4,0,0,Fall,23868,27637,26766,24752
2021-11-13,2021,11,13,5,317,45,1,0,0,0,73,0.18,0,33883,4,0,0,Fall,26256,36863,26340,25163
2021-11-14,2021,11,14,6,318,45,1,0,0,0,74,0.18,0,31762,4,0,0,Fall,33883,32686,26208,25525
2021-11-15,2021,11,15,0,319,46,0,0,0,0,72,0.18,0,22930,4,0,0,Fall,31762,21471,26416,25335
2021-11-16,2021,11,16,1,320,46,0,0,0,0,69,0.18,0,20514,4,0,0,Fall,22930,19864,26509,25030
2021-11-17,2021,11,17,2,321,46,0,0,0,0,75,0.18,1,21684,4,0,0,Fall,20514,26354,25842,24996
2021-11-18,2021,11,18,3,322,46,0,0,0,0,66,0.18,0,25902,4,0,0,Fall,21684,23868,26133,25326
2021-11-19,2021,11,19,4,323,46,0,0,0,0,69,0.18,0,31655,4,0,0,Fall,25902,26256,26904,25693
2021-11-20,2021,11,20,5,324,46,1,0,0,1,70,0.18,0,45026,4,0,0,Fall,31655,33883,28496,26512
2021-11-21,2021,11,21,6,325,46,1,0,0,1,65,0.18,0,47470,4,0,0,Fall,45026,31762,30740,27259
2021-11-22,2021,11,22,0,326,47,0,0,0,1,75,0.18,0,31045,4,0,0,Fall,47470,22930,31899,27453
2021-11-23,2021,11,23,1,327,47,0,0,0,1,68,0.18,0,28424,4,0,0,Fall,31045,20514,33029,27573
2021-11-24,2021,11,24,2,328,47,0,0,0,1,73,0.18,0,30330,4,0,0,Fall,28424,21684,34264,27843
2021-11-25,2021,11,25,3,329,47,0,1,0,1,66,0.18,1,29806,4,0,0,Fall,30330,25902,34822,28158
2021-11-26,2021,11,26,4,330,47,0,0,0,1,69,0.18,0,45126,4,0,0,Fall,29806,31655,36746,29016
2021-11-27,2021,11,27,5,331,47,1,0,0,1,65,0.18,0,40568,4,0,0,Fall,45126,45026,36109,29643
2021-11-28,2021,11,28,6,332,47,1,0,0,1,68,0.18,0,47337,4,0,0,Fall,40568,47470,36090,30484
2021-11-29,2021,11,29,0,333,48,0,0,0,1,68,0.18,0,27243,4,0,0,Fall,47337,31045,35547,30162
2021-11-30,2021,11,30,1,334,48,0,0,0,1,70,0.18,1,29891,4,0,1,Fall,27243,28424,35757,29939
2021-12-01,2021,12,1,2,335,48,0,0,1,0,69,0.15,0,34571,4,1,0,Winter,29891,30330,36363,30337
2021-12-02,2021,12,2,3,336,48,0,0,1,0,68,0.15,0,38845,4,0,0,Winter,34571,29806,37654,30905
2021-12-03,2021,12,3,4,337,48,0,0,1,0,62,0.15,0,43640,4,0,0,Winter,38845,45126,37442,31578
2021-12-04,2021,12,4,5,338,48,1,0,1,0,68,0.15,0,48790,4,0,0,Winter,43640,40568,38616,32381
2021-12-05,2021,12,5,6,339,48,1,0,1,0,65,0.15,0,37343,4,0,0,Winter,48790,47337,37189,32704
2021-12-06,2021,12,6,0,340,49,0,0,1,0,66,0.15,0,28894,4,0,0,Winter,37343,27243,37424,32439
2021-12-07,2021,12,7,1,341,49,0,0,1,0,69,0.15,0,28482,4,0,0,Winter,28894,29891,37223,32299
2021-12-08,2021,12,8,2,342,49,0,0,1,0,61,0.15,0,32365,4,0,0,Winter,28482,34571,36908,32662
2021-12-09,2021,12,9,3,343,49,0,0,1,0,70,0.15,0,28846,4,0,0,Winter,32365,38845,35480,32961
2021-12-10,2021,12,10,4,344,49,0,0,1,0,69,0.15,0,38583,4,0,0,Winter,28846,43640,34757,33369
2021-12-11,2021,12,11,5,345,49,1,0,1,0,65,0.15,1,47025,4,0,0,Winter,38583,48790,34505,34141
2021-12-12,2021,12,12,6,346,49,1,0,1,0,65,0.15,0,38594,4,0,0,Winter,47025,37343,34684,34552
2021-12-13,2021,12,13,0,347,50,0,0,1,0,61,0.15,1,30400,4,0,0,Winter,38594,28894,34899,34436
2021-12-14,2021,12,14,1,348,50,0,0,1,0,61,0.15,1,29575,4,0,0,Winter,30400,28482,35055,34363
2021-12-15,2021,12,15,2,349,50,0,0,1,0,61,0.15,0,32496,4,0,0,Winter,29575,32365,35074,34682
2021-12-16,2021,12,16,3,350,50,0,0,1,0,69,0.15,0,25568,4,0,0,Winter,32496,28846,34605,34850
2021-12-17,2021,12,17,4,351,50,0,0,1,0,60,0.15,1,31782,4,0,0,Winter,25568,38583,33634,35187
2021-12-18,2021,12,18,5,352,50,1,0,1,0,64,0.15,0,45452,4,0,0,Winter,31782,47025,33409,35839
2021-12-19,2021,12,19,6,353,50,1,0,1,0,67,0.15,0,46347,4,0,0,Winter,45452,38594,34517,36328
2021-12-20,2021,12,20,0,354,51,0,0,1,1,61,0.15,0,48374,4,0,0,Winter,46347,30400,37084,36440
2021-12-21,2021,12,21,1,355,51,0,0,1,1,64,0.15,0,42239,4,0,0,Winter,48374,29575,38894,36266
2021-12-22,2021,12,22,2,356,51,0,0,1,1,67,0.15,0,47689,4,0,0,Winter,42239,32496,41064,36820
2021-12-23,2021,12,23,3,357,51,0,0,1,1,69,0.15,0,50966,4,0,0,Winter,47689,25568,44692,37572
2021-12-24,2021,12,24,4,358,51,0,1,1,1,64,0.15,0,55406,4,0,0,Winter,50966,31782,48067,38408
2021-12-25,2021,12,25,5,359,51,1,1,1,1,61,0.15,1,68183,4,0,0,Winter,55406,45452,51314,39687
2021-12-26,2021,12,26,6,360,51,1,0,1,1,62,0.15,0,71638,4,0,0,Winter,68183,46347,54927,40571
2021-12-27,2021,12,27,0,361,52,0,0,1,1,65,0.15,0,49738,4,0,0,Winter,71638,48374,55122,40876
2021-12-28,2021,12,28,1,362,52,0,0,1,1,70,0.15,0,45097,4,0,0,Winter,49738,42239,55531,40802
2021-12-29,2021,12,29,2,363,52,0,0,1,1,70,0.15,0,52889,4,0,0,Winter,45097,47689,56273,41656
2021-12-30,2021,12,30,3,364,52,0,0,1,1,64,0.15,0,52863,4,0,0,Winter,52889,50966,56544,42422
2021-12-31,2021,12,31,4,365,52,0,1,1,1,70,0.15,0,56567,4,0,1,Winter,52863,55406,56710,43155
2022-01-01,2022,1,1,5,1,52,1,1,0,0,63,0.15,0,62558,1,1,0,Winter,56567,68183,55907,43946
2022-01-02,2022,1,2,6,2,52,1,0,0,0,63,0.15,0,46523,1,0,0,Winter,62558,71638,52319,44042
2022-01-03,2022,1,3,0,3,1,0,0,0,0,64,0.15,0,40300,1,0,0,Winter,46523,49738,50971,43759
2022-01-04,2022,1,4,1,4,1,0,0,0,0,61,0.15,0,31119,1,0,0,Winter,40300,45097,48974,43551
2022-01-05,2022,1,5,2,5,1,0,0,0,0,68,0.15,1,27925,1,0,0,Winter,31119,52889,45407,43519
2022-01-06,2022,1,6,3,6,1,0,0,0,0,61,0.15,0,33226,1,0,0,Winter,27925,52863,42602,43677
2022-01-07,2022,1,7,4,7,1,0,0,0,0,69,0.15,0,34859,1,0,0,Winter,33226,56567,39501,43760
2022-01-08,2022,1,8,5,8,1,1,0,0,0,61,0.15,0,42304,1,0,0,Winter,34859,62558,36608,44209
2022-01-09,2022,1,9,6,9,1,1,0,0,0,69,0.15,0,43703,1,0,0,Winter,42304,46523,36205,44380
2022-01-10,2022,1,10,0,10,2,0,0,0,0,68,0.15,0,27970,1,0,0,Winter,43703,40300,34443,43745
2022-01-11,2022,1,11,1,11,2,0,0,0,0,62,0.15,0,32992,1,0,0,Winter,27970,31119,34711,43558
2022-01-12,2022,1,12,2,12,2,0,0,0,0,69,0.15,0,24218,1,0,0,Winter,32992,27925,34181,43352
2022-01-13,2022,1,13,3,13,2,0,0,0,0,66,0.15,0,31671,1,0,0,Winter,24218,33226,33959,43422
2022-01-14,2022,1,14,4,14,2,0,0,0,0,63,0.15,0,38266,1,0,0,Winter,31671,34859,34446,43614
2022-01-15,2022,1,15,5,15,2,1,0,0,0,65,0.15,0,46989,1,0,0,Winter,38266,42304,35115,44328
2022-01-16,2022,1,16,6,16,2,1,0,0,0,63,0.15,0,40173,1,0,0,Winter,46989,43703,34611,44608
2022-01-17,2022,1,17,0,17,3,0,1,0,0,69,0.15,0,33492,1,0,0,Winter,40173,27970,35400,44209
2022-01-18,2022,1,18,1,18,3,0,0,0,0,66,0.15,0,25677,1,0,0,Winter,33492,32992,34355,43520
2022-01-19,2022,1,19,2,19,3,0,0,0,0,60,0.15,0,29315,1,0,0,Winter,25677,24218,35083,42885
2022-01-20,2022,1,20,3,20,3,0,0,0,0,62,0.15,0,34127,1,0,0,Winter,29315,31671,35434,42614
2022-01-21,2022,1,21,4,21,3,0,0,0,0,62,0.15,0,39033,1,0,0,Winter,34127,38266,35543,42326
2022-01-22,2022,1,22,5,22,3,1,0,0,0,60,0.15,0,40084,1,0,0,Winter,39033,46989,34557,41963
2022-01-23,2022,1,23,6,23,3,1,0,0,0,65,0.15,0,47270,1,0,0,Winter,40084,40173,35571,41692
2022-01-24,2022,1,24,0,24,4,0,0,0,0,70,0.15,0,28501,1,0,0,Winter,47270,33492,34858,40369
2022-01-25,2022,1,25,1,25,4,0,0,0,0,68,0.15,0,25866,1,0,0,Winter,28501,25677,34885,38843
2022-01-26,2022,1,26,2,26,4,0,0,0,0,67,0.15,0,31941,1,0,0,Winter,25866,29315,35260,38250
2022-01-27,2022,1,27,3,27,4,0,0,0,0,70,0.15,0,31606,1,0,0,Winter,31941,34127,34900,37800
2022-01-28,2022,1,28,4,28,4,0,0,0,0,66,0.15,0,36425,1,0,0,Winter,31606,39033,34527,37252
2022-01-29,2022,1,29,5,29,4,1,0,0,0,69,0.15,0,47308,1,0,0,Winter,36425,40084,35559,37066
2022-01-30,2022,1,30,6,30,4,1,0,0,0,67,0.15,0,36150,1,0,0,Winter,47308,47270,33971,36386
2022-01-31,2022,1,31,0,31,5,0,0,0,0,65,0.15,0,26524,1,0,1,Winter,36150,28501,33688,35185
2022-02-01,2022,2,1,1,32,5,0,0,0,0,71,0.18,0,24605,1,1,0,Winter,26524,25866,33508,34454
2022-02-02,2022,2,2,2,33,5,0,0,0,0,65,0.18,0,28252,1,0,0,Winter,24605,31941,32981,34053
2022-02-03,2022,2,3,3,34,5,0,0,0,0,72,0.18,1,29243,1,0,0,Winter,28252,31606,32643,33990
2022-02-04,2022,2,4,4,35,5,0,0,0,0,72,0.18,1,40267,1,0,0,Winter,29243,36425,33192,34401
2022-02-05,2022,2,5,5,36,5,1,0,0,0,71,0.18,0,46583,1,0,0,Winter,40267,47308,33089,34847
2022-02-06,2022,2,6,6,37,5,1,0,0,0,66,0.18,0,41723,1,0,0,Winter,46583,36150,33885,35075
2022-02-07,2022,2,7,0,38,6,0,0,0,0,69,0.18,0,29685,1,0,0,Winter,41723,26524,34336,34655
2022-02-08,2022,2,8,1,39,6,0,0,0,0,71,0.18,1,27813,1,0,0,Winter,29685,24605,34795,34125
2022-02-09,2022,2,9,2,40,6,0,0,0,0,64,0.18,0,29269,1,0,0,Winter,27813,28252,34940,34168
