year,month,day,weekday,month_sin,month_cos,weekday_sin,weekday_cos,day_of_year_sin,day_of_year_cos,is_weekend,is_holiday,is_school_break,is_rainy,has_special_event,weekend_or_holiday,summer_weekend,holiday_multiplier,temperature,attendance_lag1,attendance_lag7,attendance_rolling_30,season_encoded,attendance
2019,12,10,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.3536761221763721,0.935367949313148,False,False,False,False,False,0,0,1.0,9.2,51019.0,45391.0,56783.96666666667,3,40890
2019,12,11,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.33752289959411347,0.941317317512847,False,False,False,True,False,0,0,1.0,9.0,40890.0,50253.0,55876.26666666667,3,51312
2019,12,12,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.32126966169236515,0.946987753076075,False,False,False,False,False,0,0,1.0,10.5,51312.0,56280.0,55671.2,3,54491
2019,12,13,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.3049212246562894,0.9523775757303973,False,False,False,False,False,0,0,1.0,7.5,54491.0,63741.0,55798.76666666667,3,58431
2019,12,14,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.2884824328806098,0.9574851883550389,True,False,False,False,False,1,0,1.0,3.1,58431.0,61890.0,54957.13333333333,3,46279
2019,12,15,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.27195815753410524,0.9623090774541487,True,False,False,True,True,1,0,1.0,8.2,46279.0,53730.0,54669.333333333336,3,50230
2019,12,16,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.2553532951161881,0.9668478136052773,False,False,False,True,True,0,0,1.0,5.0,50230.0,51019.0,55308.53333333333,3,67300
2019,12,17,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.23867276600594997,0.9711000518829505,False,False,False,False,True,0,0,1.0,5.4,67300.0,40890.0,54941.2,3,54084
2019,12,18,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.22192151300416674,0.9750645322571945,False,False,False,False,True,0,0,1.0,8.8,54084.0,51312.0,54585.2,3,60162
2019,12,19,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.20510449986861926,0.9787400799669153,False,False,False,True,True,0,0,1.0,10.7,60162.0,54491.0,54550.46666666667,3,63349
2019,12,20,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.1882267098432439,0.9821256058680006,False,False,False,False,True,0,0,1.0,7.1,63349.0,58431.0,55101.26666666667,3,69496
2019,12,21,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.1712931441814778,0.9852201067560606,True,False,False,False,True,1,0,1.0,7.9,69496.0,46279.0,55708.46666666667,3,65562
2019,12,22,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.154308820664281,0.9880226656636976,True,False,False,True,True,1,0,1.0,12.1,65562.0,50230.0,56403.066666666666,3,67134
2019,12,23,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.13727877211326517,0.9905324521322227,False,False,False,False,True,0,0,1.0,7.7,67134.0,67300.0,55915.76666666667,3,56453
2019,12,24,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.12020804489935275,0.9927487224577402,False,False,False,False,True,0,0,1.0,14.8,56453.0,54084.0,55591.2,3,49290
2019,12,25,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.10310169744743544,0.9946708199115211,False,False,False,False,True,0,0,1.0,8.7,49290.0,60162.0,55828.26666666667,3,52785
2019,12,26,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.0859647987374467,0.9962981749346077,False,False,False,False,True,0,0,1.0,1.7,52785.0,63349.0,56241.6,3,54671
2019,12,27,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.06880242680232064,0.9976303053065857,False,False,False,False,True,0,0,1.0,9.3,54671.0,69496.0,56005.46666666667,3,54828
2019,12,28,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.05161966722325418,0.9986668162884759,True,False,False,False,True,1,0,1.0,8.1,54828.0,65562.0,56270.86666666667,3,61795
2019,12,29,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.034421611622745804,0.9994074007397048,True,False,False,False,True,1,0,1.0,10.9,61795.0,67134.0,55395.76666666667,3,41526
2019,12,30,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.01721335615583528,0.9998518392091162,False,False,False,False,True,0,0,1.0,9.0,41526.0,56453.0,55170.166666666664,3,53395
2019,12,31,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,6.432490598706546e-16,1.0,False,False,False,True,True,0,0,1.0,6.6,53395.0,49290.0,55161.36666666667,3,49811
2020,1,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.017213356155834685,0.9998518392091162,False,True,False,False,True,1,0,1.3,1.3,49811.0,52785.0,54465.63333333333,3,28391
2020,1,2,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.03442161162274574,0.9994074007397048,False,True,False,False,True,1,0,1.3,4.4,28391.0,54671.0,54373.76666666667,3,42635
2020,1,3,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.051619667223253764,0.998666816288476,False,True,False,True,True,1,0,1.3,2.4,42635.0,54828.0,54011.46666666667,3,39384
2020,1,4,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.06880242680231986,0.9976303053065857,True,False,False,False,True,1,0,1.0,3.3,39384.0,61795.0,53232.73333333333,3,32918
2020,1,5,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.08596479873744647,0.9962981749346078,True,False,False,True,True,1,0,1.0,6.8,32918.0,41526.0,52024.666666666664,3,27499
2020,1,6,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.10310169744743485,0.9946708199115211,False,False,False,False,True,0,0,1.0,10.0,27499.0,53395.0,50927.13333333333,3,28964
2020,1,7,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.1202080448993527,0.9927487224577402,False,False,False,False,True,0,0,1.0,6.2,28964.0,49811.0,50207.166666666664,3,32131
2020,1,8,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.13727877211326478,0.9905324521322229,False,False,False,False,True,0,0,1.0,1.4,32131.0,28391.0,49507.0,3,30014
2020,1,9,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.15430882066428117,0.9880226656636976,False,False,False,False,True,0,0,1.0,6.3,30014.0,42635.0,49291.46666666667,3,34424
2020,1,10,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.1712931441814776,0.9852201067560606,False,False,False,True,True,0,0,1.0,8.6,34424.0,39384.0,48692.63333333333,3,33347
2020,1,11,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.1882267098432442,0.9821256058680006,True,False,False,False,True,1,0,1.0,3.2,33347.0,32918.0,47946.166666666664,3,32097
2020,1,12,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.2051044998686192,0.9787400799669153,True,False,False,True,True,1,0,1.0,4.6,32097.0,27499.0,47265.23333333333,3,38003
2020,1,13,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.22192151300416552,0.9750645322571948,False,False,False,False,True,0,0,1.0,5.0,38003.0,28964.0,47144.36666666667,3,42653
2020,1,14,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.2386727660059501,0.9711000518829505,False,False,False,True,True,0,0,1.0,2.6,42653.0,32131.0,46354.1,3,26522
2020,1,15,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.255353295116187,0.9668478136052775,False,False,False,False,True,0,0,1.0,6.9,26522.0,30014.0,45148.26666666667,3,31125
2020,1,16,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.2719581575341055,0.9623090774541486,False,False,False,False,True,0,0,1.0,4.6,31125.0,34424.0,44192.166666666664,3,25401
2020,1,17,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.288482432880609,0.9574851883550393,False,False,False,False,True,0,0,1.0,6.3,25401.0,33347.0,43335.53333333333,3,34463
2020,1,18,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.30492122465628907,0.9523775757303974,True,False,False,False,True,1,0,1.0,2.3,34463.0,32097.0,42299.666666666664,3,32273
2020,1,19,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3212696616923644,0.9469877530760753,True,False,False,False,True,1,0,1.0,3.7,32273.0,38003.0,41103.9,3,33623
2020,1,20,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3375228995941133,0.9413173175128471,False,False,True,True,True,0,0,1.0,7.2,33623.0,42653.0,40122.333333333336,3,36115
2020,1,21,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3536761221763716,0.9353679493131483,False,False,True,True,True,0,0,1.0,3.9,36115.0,26522.0,39304.36666666667,3,42595
2020,1,22,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3697245428906731,0.9291414114031743,False,False,True,False,True,0,0,1.0,10.2,42595.0,31125.0,38419.73333333333,3,29914
2020,1,23,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.38566340624360707,0.9226395488404876,False,False,True,True,True,0,0,1.0,3.8,29914.0,25401.0,37849.86666666667,3,32194
2020,1,24,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.401487989205973,0.9158642882672872,False,False,True,True,True,0,0,1.0,5.7,32194.0,34463.0,37212.833333333336,3,33674
2020,1,25,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4171936026123168,0.9088176373395029,True,False,True,False,True,1,1,1.0,7.8,33674.0,32273.0,36591.13333333333,3,36020
2020,1,26,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4327755925504312,0.901501684131884,True,False,True,False,True,1,1,1.0,0.7,36020.0,33623.0,35629.0,3,25964
2020,1,27,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.4482293417404106,0.893918596519257,False,False,True,False,True,0,0,1.0,-0.3,25964.0,36115.0,34509.76666666667,3,28218
2020,1,28,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,False,False,True,False,True,0,0,1.0,0.4,28218.0,42595.0,33965.433333333334,3,25196
2020,1,29,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.47873384011578846,0.8779600847008882,False,False,True,False,True,0,0,1.0,8.8,25196.0,29914.0,33233.3,3,31431
2020,1,30,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.4937755501599772,0.869589389346611,False,False,True,True,True,0,0,1.0,3.3,31431.0,32194.0,32805.933333333334,3,36990
2020,1,31,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,False,False,True,False,True,0,0,1.0,12.7,36990.0,33674.0,33399.0,3,46183
2020,2,1,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.5234156073655503,0.8520775211013093,True,False,True,False,True,1,1,1.0,4.3,46183.0,36020.0,33537.76666666667,3,46798
2020,2,2,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.5380051715382996,0.8429415373547828,True,False,True,False,True,1,1,1.0,6.6,46798.0,25964.0,33484.23333333333,3,37778
2020,2,3,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.5524353131676196,0.8335557718385699,False,False,True,True,True,0,0,1.0,10.6,37778.0,28218.0,33677.566666666666,3,38718
2020,2,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.5667017562911176,0.8239230057575542,False,False,True,False,True,0,0,1.0,12.0,38718.0,25196.0,34213.933333333334,3,43590
2020,2,5,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.5808002734538009,0.8140460935082178,False,False,True,True,True,0,0,1.0,12.2,43590.0,31431.0,34335.13333333333,3,32600
2020,2,6,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5947266869607634,0.8039279618328213,False,False,True,True,True,0,0,1.0,9.6,32600.0,36990.0,34517.833333333336,3,37612
2020,2,7,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.6084768701151261,0.7935716089521474,False,False,True,True,True,0,0,1.0,9.1,37612.0,46183.0,34915.86666666667,3,41955
2020,2,8,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.6220467484408675,0.7829801036770629,True,False,True,False,True,1,1,1.0,7.8,41955.0,46798.0,35318.666666666664,3,46508
2020,2,9,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6354323008901774,0.7721565844991642,True,False,True,False,True,1,1,1.0,8.3,46508.0,37778.0,35774.666666666664,3,47027
2020,2,10,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.6486295610349814,0.7611042586607747,False,True,True,False,True,1,0,1.8,4.3,47027.0,38718.0,37023.933333333334,3,69575
2020,2,11,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6616346182422783,0.7498264012045686,False,True,True,False,True,1,0,1.8,3.5,69575.0,43590.0,37528.1,3,53128
2020,2,12,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.6744436188329455,0.7383263540031065,False,True,True,True,True,1,0,1.8,6.0,53128.0,32600.0,37595.76666666667,3,44683
2020,2,13,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.6870527672236669,0.7266075247685656,False,True,True,True,True,1,0,1.8,5.5,44683.0,37612.0,38950.666666666664,3,67169
2020,2,14,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.6994583270516471,0.7146733860429609,False,True,True,True,True,1,0,1.8,4.6,67169.0,41955.0,39887.333333333336,3,59225
2020,2,15,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7116566222817746,0.702527474169157,True,True,True,False,True,1,1,1.8,8.1,59225.0,46508.0,41700.73333333333,3,79803
2020,2,16,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.7236440382959124,0.6901733882429719,True,True,False,False,False,1,0,1.8,8.9,79803.0,47027.0,42643.73333333333,3,62753
2020,2,17,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.7354170229639855,0.6776147890466889,False,False,False,False,False,0,0,1.0,6.3,62753.0,69575.0,42902.03333333333,3,40022
2020,2,18,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7469720876965552,0.6648553979642865,False,False,False,True,False,0,0,1.0,10.4,40022.0,53128.0,43135.5,3,40627
2020,2,19,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7583058084785625,0.6518989958787126,False,False,False,True,False,0,0,1.0,2.6,40627.0,44683.0,43072.13333333333,3,34214
2020,2,20,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7694148268839378,0.6387494220515272,False,False,False,True,False,0,0,1.0,5.4,34214.0,67169.0,42991.566666666666,3,40178
2020,2,21,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.7802958510707755,0.6254105729852463,False,False,False,False,False,0,0,1.0,3.8,40178.0,59225.0,43569.9,3,47264
2020,2,22,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7909456567567772,0.6118864012687243,True,False,False,False,False,1,0,1.0,0.4,47264.0,79803.0,44296.3,3,53986
2020,2,23,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8013610881746766,0.5981809144059164,True,False,False,False,False,1,0,1.0,5.8,53986.0,62753.0,44286.23333333333,3,33372
2020,2,24,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8115390590073611,0.5842981736283683,False,False,False,False,False,0,0,1.0,5.6,33372.0,40022.0,44480.3,3,41842
2020,2,25,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8214765533024142,0.5702422926917871,False,False,False,False,False,0,0,1.0,10.5,41842.0,40627.0,45142.066666666666,3,45817
2020,2,26,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8311706263658079,0.5560174366570446,False,False,False,False,False,0,0,1.0,7.9,45817.0,34214.0,45242.23333333333,3,31223
2020,2,27,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8406184056344782,0.5416278206559814,False,False,False,True,False,0,0,1.0,2.9,31223.0,40178.0,45624.166666666664,3,36654
2020,2,28,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8498170915275278,0.5270777086423722,False,False,False,False,False,0,0,1.0,11.6,36654.0,47264.0,46051.63333333333,3,44255
2020,2,29,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8587639582758029,0.5123714121284237,True,False,False,False,False,1,0,1.0,9.7,44255.0,53986.0,46254.73333333333,3,43083
2020,3,1,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8674563547295968,0.49751328890718066,True,False,False,True,False,1,0,1.0,11.7,43083.0,33372.0,45543.63333333333,0,24850
2020,3,2,0,1.0,6.123233995736766e-17,0.0,1.0,0.8758917051442429,0.48250774176121847,False,False,False,False,False,0,0,1.0,9.3,24850.0,41842.0,44933.7,0,28500
2020,3,3,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8840675099433636,0.46735921715800227,False,False,False,False,False,0,0,1.0,7.1,28500.0,45817.0,44588.76666666667,0,27430
2020,3,4,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8919813464595485,0.45207220393230435,False,False,False,False,False,0,0,1.0,8.9,27430.0,31223.0,44161.8,0,25909
2020,3,5,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8996308696522433,0.43665123195606403,False,False,False,False,False,0,0,1.0,13.3,25909.0,36654.0,43790.9,0,32463
2020,3,6,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9070138128026359,0.4211008707960896,False,False,False,False,False,0,0,1.0,15.7,32463.0,44255.0,43563.566666666666,0,25780
2020,3,7,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9141279881853337,0.40542572835999735,True,False,False,False,False,1,0,1.0,14.6,25780.0,43083.0,43166.666666666664,0,25705
2020,3,8,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9209712877166346,0.38963044953078796,True,False,False,True,False,1,0,1.0,8.5,25705.0,24850.0,42726.166666666664,0,28740
2020,3,9,0,1.0,6.123233995736766e-17,0.0,1.0,0.9275416835791966,0.37371971479046906,False,False,False,True,False,0,0,1.0,6.6,28740.0,28500.0,42542.53333333333,0,40999
2020,3,10,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9338372288229252,0.35769823883312546,False,False,False,True,False,0,0,1.0,10.4,40999.0,27430.0,41782.5,0,24226
2020,3,11,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9398560579418954,0.3415707691678556,False,False,False,True,False,0,0,1.0,4.7,24226.0,25909.0,40314.36666666667,0,25531
2020,3,12,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9455963874271426,0.3253420847119801,False,False,False,False,False,0,0,1.0,11.0,25531.0,32463.0,39519.566666666666,0,29284
2020,3,13,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,False,False,False,False,False,0,0,1.0,9.6,29284.0,25780.0,38842.0,0,24356
2020,3,14,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9562348265919056,0.29260033563334836,True,False,False,True,False,1,0,1.0,8.6,24356.0,25705.0,37609.066666666666,0,30181
2020,3,15,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9611297838723007,0.27609697309746883,True,False,False,False,False,1,0,1.0,5.2,30181.0,28740.0,36532.13333333333,0,26917
2020,3,16,0,1.0,6.123233995736766e-17,0.0,1.0,0.9657399376548549,0.2595117970697999,False,False,False,True,False,0,0,1.0,11.5,26917.0,40999.0,34949.5,0,32324
2020,3,17,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.970063921851507,0.2428497220959356,False,False,False,True,False,0,0,1.0,8.4,32324.0,24226.0,33774.96666666667,0,27517
2020,3,18,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9741004551724205,0.22611568550828828,False,False,False,True,False,0,0,1.0,6.5,27517.0,25531.0,33389.2,0,28449
2020,3,19,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9778483415056568,0.20931464596304847,False,False,False,True,False,0,0,1.0,1.4,28449.0,29284.0,32955.86666666667,0,27627
2020,3,20,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9813064702716093,0.19245158197082998,False,False,False,True,False,0,0,1.0,9.9,27627.0,24356.0,32674.366666666665,0,25769
2020,3,21,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9844738167520922,0.1755314904214282,True,False,False,False,False,1,0,1.0,15.3,25769.0,30181.0,32263.166666666668,0,27842
2020,3,22,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9873494423939864,0.15855938510313478,True,False,False,False,False,1,0,1.0,15.0,27842.0,26917.0,31540.7,0,25590
2020,3,23,0,1.0,6.123233995736766e-17,0.0,1.0,0.989932495087353,0.141540295217043,False,False,False,False,False,0,0,1.0,8.6,25590.0,32324.0,30877.833333333332,0,34100
2020,3,24,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9922222094179323,0.12447926388678915,False,False,False,True,False,0,0,1.0,8.2,34100.0,27517.0,30644.566666666666,0,26374
2020,3,25,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.994217906893952,0.10738134666416309,False,False,False,True,False,0,0,1.0,11.4,26374.0,28449.0,30130.933333333334,0,26433
2020,3,26,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.995918996147179,0.09025161003104117,False,False,False,True,False,0,0,1.0,7.0,26433.0,27627.0,29581.2,0,29325
2020,3,27,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9973249731081555,0.07309512989807777,False,False,False,False,False,0,0,1.0,10.9,29325.0,25769.0,29757.933333333334,0,36525
2020,3,28,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9984354211555643,0.055916990100603484,True,False,False,True,False,1,0,1.0,12.3,36525.0,27842.0,29784.0,0,37436
2020,3,29,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9992500112396835,0.03872228089217446,True,False,False,False,False,1,0,1.0,13.7,37436.0,25590.0,29462.8,0,34619
2020,3,30,0,1.0,6.123233995736766e-17,0.0,1.0,0.9997685019798909,0.021516097436222254,False,False,False,False,False,0,0,1.0,9.7,34619.0,34100.0,29124.433333333334,0,32932
2020,3,31,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9999907397361901,0.004303538296244289,False,False,False,False,False,0,0,1.0,9.4,32932.0,26374.0,29278.266666666666,0,29465
2020,4,1,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9999166586547379,-0.01291029607500882,False,False,False,False,False,0,0,1.0,12.4,29465.0,26433.0,30035.333333333332,0,51212
2020,4,2,3,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9995462806873573,-0.030120304846908114,False,False,False,True,False,0,0,1.0,12.5,51212.0,29325.0,30291.166666666668,0,35105
2020,4,3,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9988797155850336,-0.04732138832243185,False,False,False,True,False,0,0,1.0,14.3,35105.0,36525.0,31122.5,0,50849
2020,4,4,5,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9979171608653922,-0.06450844944931623,True,False,False,True,False,1,0,1.0,16.1,50849.0,37436.0,31884.833333333332,0,55333
2020,4,5,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9966589017541702,-0.08167639533042241,True,True,False,False,False,1,0,1.4,17.7,55333.0,34619.0,33997.1,0,89148
2020,4,6,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9951053111006976,-0.09882013873287143,False,True,False,True,False,1,0,1.4,12.6,89148.0,32932.0,35267.86666666667,0,63828
2020,4,7,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9932568492674143,-0.11593459959550041,False,True,False,True,False,1,0,1.4,19.5,63828.0,29465.0,36446.066666666666,0,64086
2020,4,8,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9911140639934547,-0.1330147065341959,False,False,False,False,False,0,0,1.0,14.2,64086.0,51212.0,36768.666666666664,0,50677
2020,4,9,3,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9886775902323405,-0.1500553983446526,False,False,False,True,False,0,0,1.0,14.9,50677.0,35105.0,37347.13333333333,0,41580
2020,4,10,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9859481499638304,-0.16705162550211924,False,False,False,False,False,0,0,1.0,12.8,41580.0,50849.0,38456.5,0,58812
2020,4,11,5,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9829265519799822,-0.18399835165768005,True,False,False,False,False,1,0,1.0,7.7,58812.0,55333.0,38978.36666666667,0,44940
2020,4,12,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9796136916454901,-0.20089055513063506,True,False,False,True,False,1,0,1.0,17.7,44940.0,89148.0,39684.433333333334,0,45538
2020,4,13,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9760105506323683,-0.21772323039653177,False,False,False,True,False,0,0,1.0,17.2,45538.0,63828.0,40410.4,0,51960
2020,4,14,1,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9721181966290613,-0.23449138957040985,False,False,False,True,False,0,0,1.0,14.2,51960.0,64086.0,41253.433333333334,0,52208
2020,4,15,2,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9679377830240642,-0.25119006388481935,False,False,False,False,False,0,0,1.0,15.2,52208.0,50677.0,41603.066666666666,0,42813
2020,4,16,3,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9634705485641488,-0.2678143051621742,False,False,False,False,False,0,0,1.0,16.5,42813.0,41580.0,42228.76666666667,0,46288
2020,4,17,4,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9587178169872964,-0.2843591872810034,False,False,False,False,False,0,0,1.0,10.3,46288.0,58812.0,43125.8,0,55360
